C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000047HB.jpg, 2.916789e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000048HB.jpg, 4.601902e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000051HB.jpg, 1.775493e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000052HB.jpg, 2.880687e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000057HB.jpg, -2.484443e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000065HB.jpg, 4.115397e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000069HB.jpg, 1.086376e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000074HB.jpg, 2.505970e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000075HB.jpg, 5.088630e+00
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000076HB.jpg, 3.933664e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000079HB.jpg, 3.174490e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000082HB.jpg, 3.691288e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000084HB.jpg, 3.490707e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000087HB.jpg, 1.734605e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000090HB.jpg, 3.294088e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000095HB.jpg, 1.939803e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000100HB.jpg, 3.100736e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000101HB.jpg, 4.134678e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000102HB.jpg, 3.586516e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000106HB.jpg, -2.674366e+00
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000112HB.jpg, 3.025461e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000115HB.jpg, 4.947075e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000119HB.jpg, 6.043756e+00
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000124HB.jpg, 1.602548e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000129HB.jpg, 1.889835e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000131HB.jpg, 7.256317e+00
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000132HB.jpg, 1.977255e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000134HB.jpg, -4.865601e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000140HB.jpg, 2.185846e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000141HB.jpg, 2.964581e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000143HB.jpg, 2.204285e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000144HB.jpg, 3.091244e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000148HB.jpg, 4.118717e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000151HB.jpg, 3.723335e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000153HB.jpg, 2.584485e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000157HB.jpg, 1.293517e+00
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000158HB.jpg, 3.711511e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000161HB.jpg, 1.938961e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000162HB.jpg, -4.414320e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000165HB.jpg, 3.169636e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000166HB.jpg, -9.448039e+00
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000167HB.jpg, 2.183473e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000169HB.jpg, 3.396499e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000170HB.jpg, 3.769786e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000182HB.jpg, 2.004951e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000183HB.jpg, 2.952114e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000184HB.jpg, 3.652935e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000185HB.jpg, 1.559209e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000188HB.jpg, 1.913847e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000190HB.jpg, 1.094699e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000191HB.jpg, 3.351548e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000202HB.jpg, 3.259068e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000206HB.jpg, 2.113682e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000207HB.jpg, 7.136801e+00
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000208HB.jpg, -5.535568e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000209HB.jpg, 2.591377e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000211HB.jpg, 5.168860e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000212HB.jpg, 3.313458e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000214HB.jpg, 2.701601e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000220HB.jpg, 2.113322e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000221HB.jpg, 5.062168e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000222HB.jpg, 1.893706e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000223HB.jpg, 2.041873e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000224HB.jpg, 2.768831e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000225HB.jpg, 2.242377e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000226HB.jpg, 3.994945e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000228HB.jpg, 4.685543e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000233HB.jpg, 2.605751e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000234HB.jpg, 2.290623e+00
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000238HB.jpg, 3.291425e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000243HB.jpg, 3.375279e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000244HB.jpg, 3.057481e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000248HB.jpg, 2.653214e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000249HB.jpg, -2.379301e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000256HB.jpg, 4.000275e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000257HB.jpg, 3.887012e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000258HB.jpg, 4.680688e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000259HB.jpg, 3.095076e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000263HB.jpg, 2.846016e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000264HB.jpg, 3.747181e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000265HB.jpg, 4.012557e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000266HB.jpg, 3.894319e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000268HB.jpg, 2.089857e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000269HB.jpg, 1.682296e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000270HB.jpg, 1.741850e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000272HB.jpg, 4.193957e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000273HB.jpg, 2.158099e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000274HB.jpg, 2.162480e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000275HB.jpg, 3.860203e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000276HB.jpg, 3.324218e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000283HB.jpg, 4.369021e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000285HB.jpg, 4.682980e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000290HB.jpg, 3.246807e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000291HB.jpg, 3.934408e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000293HB.jpg, 3.854404e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000306HB.jpg, 1.991919e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000307HB.jpg, 1.308942e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000317HB.jpg, 3.412615e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000319HB.jpg, 2.852907e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000329HB.jpg, 3.210805e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000333HB.jpg, 3.480553e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000335HB.jpg, 3.797410e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000336HB.jpg, 4.377212e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000342HB.jpg, 3.544058e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000343HB.jpg, 3.721158e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000346HB.jpg, 1.661875e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000348HB.jpg, 3.569450e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000350HB.jpg, 1.259947e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000351HB.jpg, 2.984206e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000352HB.jpg, 4.711687e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000355HB.jpg, 8.768088e+00
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000356HB.jpg, 2.946657e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000358HB.jpg, 2.019676e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000359HB.jpg, 2.429048e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000360HB.jpg, 2.668327e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000361HB.jpg, -5.910039e+00
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000362HB.jpg, 1.774192e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000363HB.jpg, 2.039417e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000366HB.jpg, 3.171954e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000367HB.jpg, 3.444622e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000368HB.jpg, 3.905318e+00
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000370HB.jpg, 4.497584e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000372HB.jpg, 3.324667e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000375HB.jpg, 3.369477e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000381HB.jpg, 2.890161e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000384HB.jpg, 2.906386e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000386HB.jpg, 1.091757e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000387HB.jpg, 3.095559e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000413HB.jpg, 3.052693e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000414HB.jpg, 3.676264e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000415HB.jpg, 3.594780e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000418HB.jpg, 3.620726e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000419HB.jpg, 4.341077e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000420HB.jpg, 1.051468e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000421HB.jpg, 1.853177e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000423HB.jpg, 3.054430e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000424HB.jpg, 4.166796e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000425HB.jpg, 3.659989e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000428HB.jpg, 3.463785e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000429HB.jpg, 3.682485e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000437HB.jpg, 2.824780e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000439HB.jpg, 4.140711e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000450HB.jpg, 1.137798e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000451HB.jpg, 3.402240e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000454HB.jpg, 2.398333e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000455HB.jpg, 3.775065e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000458HB.jpg, 3.778002e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000459HB.jpg, 1.867371e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000465HB.jpg, 2.116102e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000466HB.jpg, 3.248926e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000467HB.jpg, 3.039651e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000477HB.jpg, 4.367468e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000478HB.jpg, -1.361795e+00
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000479HB.jpg, 4.493220e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000482HB.jpg, 4.454078e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000488HB.jpg, 2.787188e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000493HB.jpg, 4.521176e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000495HB.jpg, 3.206466e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000498HB.jpg, 2.952704e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000500HB.jpg, 4.469423e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000501HB.jpg, 1.873053e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000505HB.jpg, 4.532643e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000506HB.jpg, 3.917698e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000507HB.jpg, 1.070215e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000508HB.jpg, 3.159334e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000510HB.jpg, 2.579568e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000511HB.jpg, 2.914884e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000513HB.jpg, 3.573536e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000514HB.jpg, 4.533173e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000515HB.jpg, 2.489000e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000516HB.jpg, 1.895218e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000520HB.jpg, 3.253984e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000524HB.jpg, 2.320469e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000527HB.jpg, 1.502807e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000528HB.jpg, NaN
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000529HB.jpg, 1.994533e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000532HB.jpg, 2.941077e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000533HB.jpg, 2.555120e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000535HB.jpg, 4.234980e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000536HB.jpg, 2.816016e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000537HB.jpg, 4.092521e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000538HB.jpg, 3.586083e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000552HB.jpg, 2.629065e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000553HB.jpg, 2.534302e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000554HB.jpg, NaN
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000555HB.jpg, 2.607731e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000556HB.jpg, 2.704976e+01
C:\Users\umaru\Documents\COOP1 - BC Cancer - RA\skin-color-estimation\SD206-CenterCrop/000559HB.jpg, 2.467013e+01
